Date and Time, Tick, Current Task, Ax, Ay, Az, Gx, Gy, Gz, Mx, My, Mz
11/21/2014 12:01:51 PM, 635521681110333426, Tremor Detection, -121, 51, -7, -839, -763, -964, -232, 40, 124
11/21/2014 12:01:51 PM, 635521681110333426, Tremor Detection, -121, 51, -7, -683, -351, -664, -234, 39, 123
11/21/2014 12:01:51 PM, 635521681110343420, Tremor Detection, -133, 75, -13, -342, -82, -319, -236, 39, 123
11/21/2014 12:01:51 PM, 635521681110353414, Tremor Detection, -133, 75, -13, 94, 640, 210, -233, 37, 122
11/21/2014 12:01:51 PM, 635521681110663228, Tremor Detection, -124, 90, -18, 253, 1011, 435, -231, 37, 125
11/21/2014 12:01:51 PM, 635521681110673222, Tremor Detection, -106, 113, -58, 392, 1277, 531, -219, 30, 130
11/21/2014 12:01:51 PM, 635521681110683216, Tremor Detection, -106, 113, -58, 625, 1500, 575, -210, 17, 139
11/21/2014 12:01:51 PM, 635521681110693210, Tremor Detection, -94, 167, -264, 1001, 1741, 921, -205, 9, 153
11/21/2014 12:01:51 PM, 635521681110703204, Tremor Detection, -123, 265, -362, 744, 974, 582, -198, 1, 165
11/21/2014 12:01:51 PM, 635521681110713198, Tremor Detection, -123, 265, -362, 531, 335, 5, -197, -9, 169
11/21/2014 12:01:51 PM, 635521681110723192, Tremor Detection, -147, 243, -318, 250, -8, -283, -195, -10, 162
11/21/2014 12:01:51 PM, 635521681110733186, Tremor Detection, -95, 97, -197, -70, -465, -392, -200, -7, 155
11/21/2014 12:01:51 PM, 635521681110743180, Tremor Detection, -95, 97, -197, -24, -512, -248, -201, -5, 151
11/21/2014 12:01:51 PM, 635521681110753174, Tremor Detection, -97, 66, -139, -26, -410, 34, -199, -1, 147
11/21/2014 12:01:51 PM, 635521681110763168, Tremor Detection, -97, 66, -139, 116, -287, 314, -202, 7, 152
11/21/2014 12:01:51 PM, 635521681110773162, Tremor Detection, -90, 99, -130, 228, 27, 383, -202, 11, 152
11/21/2014 12:01:51 PM, 635521681110783156, Tremor Detection, -119, 134, -176, 342, 190, 413, -202, 13, 157
11/21/2014 12:01:51 PM, 635521681110793150, Tremor Detection, -119, 134, -176, 193, 156, 496, -202, 20, 156
11/21/2014 12:01:51 PM, 635521681110793150, Tremor Detection, -122, 164, -151, 94, 112, 392, -201, 24, 163
11/21/2014 12:01:51 PM, 635521681110803144, Tremor Detection, -114, 149, -120, 135, 200, 308, -196, 20, 167
11/21/2014 12:01:51 PM, 635521681110813138, Tremor Detection, -114, 149, -120, 69, 295, 244, -196, 18, 174
11/21/2014 12:01:51 PM, 635521681110823132, Tremor Detection, -110, 115, -99, 166, 527, 453, -192, 14, 186
11/21/2014 12:01:51 PM, 635521681110833126, Tremor Detection, -74, 109, -91, 345, 968, 570, -185, 7, 201
11/21/2014 12:01:51 PM, 635521681110833126, Tremor Detection, -74, 109, -91, 547, 1370, 672, -180, -17, 228
11/21/2014 12:01:51 PM, 635521681110843120, Tremor Detection, -45, 107, -117, 915, 1755, 717, -180, -49, 271
11/21/2014 12:01:51 PM, 635521681110853114, Tremor Detection, -57, 138, -255, 925, 1992, 795, -188, -103, 333
11/21/2014 12:01:51 PM, 635521681110853114, Tremor Detection, -57, 138, -255, 297, 1817, 899, -200, -170, 407
11/21/2014 12:01:51 PM, 635521681110863108, Tremor Detection, -130, 180, -277, 570, 1028, 694, -217, -239, 482
11/21/2014 12:01:51 PM, 635521681110873102, Tremor Detection, -130, 180, -277, 64, 185, 487, -227, -309, 549
11/21/2014 12:01:51 PM, 635521681110883096, Tremor Detection, -39, 186, -298, 18, 1014, 457, -240, -364, 604
11/21/2014 12:01:51 PM, 635521681110893090, Tremor Detection, -57, 146, -257, 708, 117, 92, -250, -405, 642
11/21/2014 12:01:51 PM, 635521681110903084, Tremor Detection, -57, 146, -257, 633, 396, 159, -266, -440, 682
11/21/2014 12:01:51 PM, 635521681110913078, Tremor Detection, -69, 106, -194, 302, 441, 311, -284, -488, 740
11/21/2014 12:01:51 PM, 635521681110923072, Tremor Detection, -54, 97, -191, 299, 401, 444, -310, -555, 824
11/21/2014 12:01:51 PM, 635521681110923072, Tremor Detection, -54, 97, -191, 653, 952, 732, -359, -654, 953
11/21/2014 12:01:51 PM, 635521681110933066, Tremor Detection, -47, 83, -139, 790, 1095, 861, -461, -821, 1192
11/21/2014 12:01:51 PM, 635521681110943060, Tremor Detection, -17, 97, -137, 895, 1058, 941, -669, -1115, 1646
11/21/2014 12:01:51 PM, 635521681110953054, Tremor Detection, -17, 97, -137, 1173, 965, 1025, -1192, -1626, 4096
11/21/2014 12:01:51 PM, 635521681110963048, Tremor Detection, -29, 89, -48, 5249, -1584, 48, 4096, 4096, 4096
11/21/2014 12:01:51 PM, 635521681110973042, Tremor Detection, -137, 176, 187, 4475, 871, -605, 4096, 4096, 4096
11/21/2014 12:01:51 PM, 635521681110983036, Tremor Detection, -137, 176, 187, -69, 2005, -2, 4096, -1236, 4096
11/21/2014 12:01:51 PM, 635521681110993030, Tremor Detection, 146, 45, -346, -2694, 2291, 439, 4096, -792, 1404
11/21/2014 12:01:51 PM, 635521681111003024, Tremor Detection, 152, 35, -202, 2229, 23, -457, 4096, -427, 711
11/21/2014 12:01:51 PM, 635521681111013018, Tremor Detection, 152, 35, -202, 1330, 1134, -591, 4096, -261, 340
11/21/2014 12:01:51 PM, 635521681111023012, Tremor Detection, -38, 77, -302, -264, 1418, -527, 4096, -188, 138
11/21/2014 12:01:51 PM, 635521681111033006, Tremor Detection, 1, 54, -231, -55, -15, -600, 4096, -126, 110
11/21/2014 12:01:51 PM, 635521681111043000, Tremor Detection, 1, 54, -231, 612, 80, -434, -1755, -58, 8
11/21/2014 12:01:51 PM, 635521681111043000, Tremor Detection, -21, 37, -193, 711, 134, -405, -1544, -5, -65
11/21/2014 12:01:51 PM, 635521681111052994, Tremor Detection, -8, 60, -251, -15, -88, -219, -1383, 43, -64
11/21/2014 12:01:51 PM, 635521681111062988, Tremor Detection, -8, 60, -251, 127, 41, -145, -1252, 84, -69
11/21/2014 12:01:51 PM, 635521681111072982, Tremor Detection, -11, 71, -268, -58, 250, -46, -1138, 122, -69
11/21/2014 12:01:51 PM, 635521681111072982, Tremor Detection, -11, 71, -268, -68, 90, 4, -1044, 147, -65
11/21/2014 12:01:51 PM, 635521681111082976, Tremor Detection, -5, 77, -256, -34, 60, 1, -963, 170, -60
11/21/2014 12:01:51 PM, 635521681111092970, Tremor Detection, -3, 76, -253, 102, -3, -22, -896, 186, -56
11/21/2014 12:01:51 PM, 635521681111102964, Tremor Detection, -3, 76, -253, 129, 43, -31, -841, 198, -51
11/21/2014 12:01:51 PM, 635521681111102964, Tremor Detection, -2, 81, -256, -27, 8, 5, -794, 201, -47
11/21/2014 12:01:51 PM, 635521681111112958, Tremor Detection, -3, 78, -262, 59, 58, -19, -757, 207, -45
11/21/2014 12:01:51 PM, 635521681111122952, Tremor Detection, -3, 78, -262, 33, 72, -11, -722, 208, -43
11/21/2014 12:01:51 PM, 635521681111132946, Tremor Detection, -5, 76, -262, 16, 35, -6, -697, 207, -39
11/21/2014 12:01:51 PM, 635521681111132946, Tremor Detection, -5, 76, -262, 29, 36, -10, -672, 210, -36
11/21/2014 12:01:51 PM, 635521681111142940, Tremor Detection, -1, 77, -262, 9, 39, -4, -641, 210, -31
11/21/2014 12:01:51 PM, 635521681111152934, Tremor Detection, 0, 77, -259, 6, 47, -3, -614, 215, -30
11/21/2014 12:01:51 PM, 635521681111162928, Tremor Detection, 0, 77, -259, -4, 58, -1, -592, 210, -27
11/21/2014 12:01:51 PM, 635521681111162928, Tremor Detection, -1, 76, -261, 21, 43, -11, -571, 212, -24
11/21/2014 12:01:51 PM, 635521681111172922, Tremor Detection, -1, 76, -261, 25, 38, -11, -551, 208, -23
11/21/2014 12:01:51 PM, 635521681118938260, Tremor Detection, -3, 73, -263, 20, 36, -10, -534, 210, -22
11/21/2014 12:01:51 PM, 635521681118958248, Tremor Detection, -5, 76, -260, 7, 43, -5, -519, 205, -17
11/21/2014 12:01:51 PM, 635521681118968242, Tremor Detection, -5, 76, -260, 1, 52, -3, -519, 205, -17
11/21/2014 12:01:51 PM, 635521681119018212, Tremor Detection, 0, 78, -263, 4, 50, -4, -504, 203, -21
11/21/2014 12:01:51 PM, 635521681119028206, Tremor Detection, -2, 79, -260, 12, 43, -6, -497, 207, -21
11/21/2014 12:01:51 PM, 635521681119038200, Tremor Detection, -2, 79, -260, 15, 40, -8, -485, 203, -21
11/21/2014 12:01:51 PM, 635521681119048194, Tremor Detection, -3, 76, -263, 15, 40, -8, -478, 201, -21
11/21/2014 12:01:51 PM, 635521681119058188, Tremor Detection, -3, 76, -263, 12, 44, -7, -471, 200, -18
11/21/2014 12:01:51 PM, 635521681119068182, Tremor Detection, -3, 75, -263, 9, 44, -6, -465, 198, -19
11/21/2014 12:01:51 PM, 635521681119078176, Tremor Detection, -1, 77, -262, 5, 48, -6, -457, 197, -19
11/21/2014 12:01:51 PM, 635521681119088170, Tremor Detection, -1, 77, -262, 8, 43, -6, -452, 197, -18
11/21/2014 12:01:51 PM, 635521681119088170, Tremor Detection, 0, 78, -265, 9, 44, -6, -447, 198, -17
11/21/2014 12:01:51 PM, 635521681119098164, Tremor Detection, 0, 78, -265, 12, 43, -6, -444, 196, -21
11/21/2014 12:01:51 PM, 635521681119108158, Tremor Detection, 0, 75, -264, 12, 44, -7, -443, 196, -20
11/21/2014 12:01:51 PM, 635521681119118152, Tremor Detection, -3, 77, -262, 11, 42, -6, -439, 196, -24
11/21/2014 12:01:51 PM, 635521681119128146, Tremor Detection, -3, 77, -262, 12, 43, -5, -438, 194, -22
11/21/2014 12:01:51 PM, 635521681119138140, Tremor Detection, -2, 76, -266, 4, 45, -4, -434, 195, -20
11/21/2014 12:01:51 PM, 635521681119148134, Tremor Detection, -2, 76, -266, 7, 42, -4, -437, 194, -21
11/21/2014 12:01:51 PM, 635521681119158128, Tremor Detection, -1, 74, -264, 4, 45, -4, -436, 194, -23
11/21/2014 12:01:51 PM, 635521681119168122, Tremor Detection, 0, 79, -267, 9, 46, -7, -438, 196, -20
11/21/2014 12:01:51 PM, 635521681119178116, Tremor Detection, 0, 79, -267, 7, 42, -5, -438, 196, -20
11/21/2014 12:01:51 PM, 635521681119188110, Tremor Detection, -4, 75, -264, 14, 45, -7, -435, 192, -20
11/21/2014 12:01:51 PM, 635521681119198104, Tremor Detection, -3, 75, -265, 8, 45, -6, -433, 195, -22
11/21/2014 12:01:51 PM, 635521681119208098, Tremor Detection, -3, 75, -265, 4, 43, -4, -437, 193, -17
11/21/2014 12:01:51 PM, 635521681119218092, Tremor Detection, -2, 76, -264, 2, 47, -2, -439, 195, -23
11/21/2014 12:01:51 PM, 635521681119228086, Tremor Detection, -2, 76, -264, -2, 61, -2, -446, 197, -20
11/21/2014 12:01:51 PM, 635521681119238080, Tremor Detection, -3, 78, -262, -9, 64, -2, -448, 198, -21
11/21/2014 12:01:51 PM, 635521681119248074, Tremor Detection, 0, 76, -262, -21, 60, -1, -453, 198, -21
11/21/2014 12:01:51 PM, 635521681119258068, Tremor Detection, 0, 76, -262, 40, 4, -13, -456, 197, -21
11/21/2014 12:01:51 PM, 635521681119278056, Tremor Detection, -2, 77, -264, -14, 27, 0, -461, 198, -22
11/21/2014 12:01:51 PM, 635521681119288050, Tremor Detection, -2, 77, -264, 33, 34, -11, -462, 201, -20
11/21/2014 12:01:51 PM, 635521681119298044, Tremor Detection, -1, 74, -267, -5, 46, -1, -472, 201, -24
11/21/2014 12:01:51 PM, 635521681119308038, Tremor Detection, 0, 74, -262, 9, 43, -4, -476, 199, -23
11/21/2014 12:01:51 PM, 635521681119318032, Tremor Detection, 0, 74, -262, 5, 38, -4, -482, 202, -23
11/21/2014 12:01:51 PM, 635521681119328026, Tremor Detection, 0, 77, -267, 1, 50, -2, -484, 202, -20
11/21/2014 12:01:51 PM, 635521681119338020, Tremor Detection, 0, 77, -267, 6, 42, -5, -488, 202, -22
11/21/2014 12:01:51 PM, 635521681119348014, Tremor Detection, -3, 75, -266, 12, 44, -7, -492, 202, -24
11/21/2014 12:01:51 PM, 635521681119358008, Tremor Detection, -1, 74, -267, 9, 38, -5, -492, 203, -24
11/21/2014 12:01:51 PM, 635521681119397984, Tremor Detection, -1, 74, -267, 4, 48, -4, -500, 204, -27
11/21/2014 12:01:51 PM, 635521681119407978, Tremor Detection, -1, 78, -264, 4, 41, -3, -504, 202, -22
11/21/2014 12:01:51 PM, 635521681119417972, Tremor Detection, -1, 78, -264, 7, 38, -5, -513, 205, -22
11/21/2014 12:01:51 PM, 635521681119427966, Tremor Detection, 1, 76, -267, 10, 38, -6, -523, 205, -26
11/21/2014 12:01:51 PM, 635521681119437960, Tremor Detection, -1, 77, -265, 7, 42, -4, -534, 208, -22
11/21/2014 12:01:51 PM, 635521681119447954, Tremor Detection, -1, 77, -265, 8, 49, -4, -544, 207, -24
11/21/2014 12:01:51 PM, 635521681119457948, Tremor Detection, -5, 76, -264, 10, 44, -4, -555, 209, -28
11/21/2014 12:01:51 PM, 635521681119467942, Tremor Detection, -5, 79, -266, 15, 38, -6, -569, 207, -30
11/21/2014 12:01:51 PM, 635521681119477936, Tremor Detection, -5, 79, -266, 8, 37, -4, -580, 209, -31
11/21/2014 12:01:51 PM, 635521681119487930, Tremor Detection, -2, 77, -264, 4, 42, -3, -597, 208, -35
11/21/2014 12:01:51 PM, 635521681119497924, Tremor Detection, -2, 77, -264, 1, 47, -3, -607, 207, -35
11/21/2014 12:01:51 PM, 635521681119507918, Tremor Detection, 1, 73, -264, 8, 40, -5, -623, 207, -34
11/21/2014 12:01:51 PM, 635521681119517912, Tremor Detection, 0, 77, -269, 13, 35, -6, -632, 205, -39
11/21/2014 12:01:51 PM, 635521681119527906, Tremor Detection, 0, 77, -269, 11, 37, -6, -651, 209, -40
11/21/2014 12:01:51 PM, 635521681119537900, Tremor Detection, -4, 77, -267, 7, 41, -5, -661, 207, -39
11/21/2014 12:01:51 PM, 635521681119537900, Tremor Detection, -4, 77, -267, 3, 41, -4, -661, 207, -39
11/21/2014 12:01:51 PM, 635521681119547894, Tremor Detection, -3, 79, -265, 4, 41, -4, -661, 207, -39
11/21/2014 12:01:51 PM, 635521681119557888, Tremor Detection, 1, 77, -267, 7, 36, -6, -677, 207, -46
11/21/2014 12:01:51 PM, 635521681119567882, Tremor Detection, 1, 77, -267, 5, 46, -5, -677, 206, -48
11/21/2014 12:01:51 PM, 635521681119577876, Tremor Detection, -4, 78, -265, 5, 44, -6, -674, 207, -42
11/21/2014 12:01:51 PM, 635521681119587870, Tremor Detection, -4, 78, -265, 15, 35, -7, -664, 208, -41
11/21/2014 12:01:51 PM, 635521681119597864, Tremor Detection, -3, 73, -267, 11, 37, -6, -653, 206, -41
11/21/2014 12:01:51 PM, 635521681119607858, Tremor Detection, 0, 75, -265, 7, 39, -6, -643, 205, -40
11/21/2014 12:01:51 PM, 635521681119617852, Tremor Detection, 0, 75, -265, -3, 46, -2, -632, 206, -36
11/21/2014 12:01:51 PM, 635521681119627846, Tremor Detection, 1, 74, -266, 7, 37, -5, -620, 209, -37
11/21/2014 12:01:51 PM, 635521681119627846, Tremor Detection, 1, 74, -266, 11, 37, -7, -608, 210, -34
11/21/2014 12:01:51 PM, 635521681119637840, Tremor Detection, 0, 74, -266, 14, 35, -8, -600, 206, -35
11/21/2014 12:01:51 PM, 635521681119647834, Tremor Detection, -1, 76, -268, 8, 39, -6, -588, 206, -34
